51358147086,gfg,219,413
51358151532,ffb,131,48
51358193151,gda,131,29
51358215543,fge,44,262
51358232367,dec,239,119
51358234508,dbd,184,32
51358260737,dge,207,49
51358266513,bda,18,76
51358272526,cdc,296,310
51358274549,bed,115,126
51358295818,gdf,66,22
51358315782,bcc,225,106
51358322562,gce,148,176
51358331520,dea,230,59
51358343349,fae,299,180
51358344938,acb,209,42
51358436065,eef,268,43
51358446082,gbd,166,397
51358481034,cda,280,437
51358513182,dbe,154,203
51358544677,fae,256,189
51358544741,ffa,19,120
51358551515,daf,106,177
51358560717,afb,237,23
51358562688,cag,263,56
51358567621,bga,40,62
51358571097,ddb,9,25
51358597796,adg,139,48
51358618797,ccc,214,102
51358645164,ega,164,38
51358680027,fbf,204,66
51358699725,ceb,269,164
51358702317,cdf,223,215
51358711414,gff,193,5
51358736151,eeg,63,132
51358756019,ged,234,79
51358756038,fdg,65,200
51358765410,bfd,90,94
51358782752,efg,204,156
51358784150,dfa,166,228
51358786997,ced,1,114
51358825953,cbe,161,93
51358839258,cgf,232,199
51358863918,gfb,164,116
51358876589,fgc,43,16
51358897397,gbe,49,273
51358905338,eda,161,265
51358908966,dbc,215,165
51358924487,aag,126,217
51358935183,bbe,34,80
51358936978,dcd,41,148
51358970098,ffe,225,89
51358974235,dfg,255,238
51359009503,afg,29,73
51359015258,cab,13,235
51359050594,egd,287,256
51359053970,aee,77,19
51359102632,dce,130,263
51359123271,bag,111,124
51359128819,dcf,151,264
51359130189,fee,89,301
51359169500,efg,157,126
51359182507,cgb,232,31
51359226519,dbg,212,216
51359245322,fcg,199,79
51359253766,ede,241,318
51359267968,cae,200,57
51359294439,gdc,200,32
51359313406,edb,275,162
51359337014,eaf,98,47
51359352438,faa,207,114
51359368710,eba,250,317
51359373109,afe,94,81
51359405145,dgf,206,89
51359413895,fga,235,71
51359416790,adb,281,226
51359423392,dad,20,136
51359448117,fdf,42,139
51359458482,cdc,277,266
51359462815,afg,191,64
51359486960,fba,138,88
51359491141,ebc,206,161
51359500655,ege,9,64
51359539960,dga,58,356
51359541881,aab,127,224
51359553617,bdg,2,214
51359578269,bgc,210,94
51359583082,fef,45,33
51359616818,ebe,129,233
51359638271,fea,203,235
51359639048,ebd,239,151
51359664846,gbf,100,88
51359688581,dad,150,131
51359731495,cgd,188,241
51359733583,fcd,207,146
51359747220,bag,255,137
51359750945,dba,105,299
51359788908,fag,30,36
51359788959,egg,296,53
51359798330,cfa,13,287
51359800447,cde,286,5
51359802328,cab,87,225
51359808296,aff,94,42
51359809581,bad,257,56
51359815715,deg,290,266
51359823350,acd,128,86
51359829828,beb,251,54
51359834890,ggd,258,278
51359836671,bfc,92,41
51359892855,fbc,146,24
51359895328,cea,270,141
51359911829,bbg,62,115
51359915671,ffg,236,114
51359941799,fdc,9,182
51359954071,dcc,20,89
51359975517,aec,194,167
51359979622,gaf,226,201
51359983937,fce,213,65
51359984632,cag,206,60
51359984947,cfb,88,181
51360012217,fgg,190,122
51360017759,dbb,192,97
51360022879,bcf,110,186
51360022983,gea,290,117
51360034975,fac,92,153
51360035594,gba,188,5
51360043788,cbd,164,171
51360068521,gca,15,164
51360087467,faf,28,39
51360093281,agd,109,298
51360095243,dcf,244,298
51360105584,eaa,28,234
51360114297,gde,181,7
51360127318,dcb,61,178
51360139641,dfa,111,225
51360144867,add,184,17
51360170953,acg,179,215
51360185192,cad,73,156
51360186943,bgf,53,194
51360194259,fcf,37,65
51360202206,edb,103,178
51360215448,daf,230,153
51360236769,aeb,220,32
51360262407,ded,280,28
51360305256,aad,104,73
51360311479,efa,286,5
51360326349,bfd,60,76
51360351020,afb,35,26
51360357209,cbc,48,198
51360366484,gfe,121,40
51360386092,egd,204,209
51360395097,acg,227,238
51360412420,bcg,127,168
51360417749,fgb,232,414
51360429276,aab,295,181
51360443986,cee,81,80
51360463164,eeg,87,113
51360464557,ddd,229,127
51360479509,fab,297,109
51360487951,gbb,289,206
51360492017,agb,267,116
51360496905,gag,21,128
51360503198,gce,211,151
51360514648,bed,41,115
51360516259,cef,9,407
51360516382,gfb,67,117
51360530436,gab,233,63
51360535156,cea,15,131
51360587690,eac,148,211
51360604427,gdb,197,234
51360605700,ccc,108,118
51360606277,beg,48,131
51360607263,bgd,177,188
51360617332,efc,180,159
51360625499,cdb,1,11
51360629501,aca,138,130
51360634178,afc,111,255
51360635633,acf,117,99
51360663681,cbg,109,185
51360669371,ebe,187,253
51360681667,fcg,135,79
51360695258,fea,96,246
51360701021,bdg,45,226
51360732215,bba,224,35
51360745607,egb,109,35
51360760365,gbg,188,300
51360765892,bac,108,187
51360806647,dcf,153,241
51360817232,ggd,271,330
51360900622,bfb,73,112
51360912149,gcc,222,80
51360917385,bab,110,121
51360929851,gdd,105,146
51360929906,bee,166,348
51360930611,eee,297,128
51360972190,baa,231,42
51360978242,gcd,207,118
51360988357,gdd,155,173
51360998864,fcf,126,71
51361039255,cee,86,90
51361039824,bag,195,149
51361050795,gbf,150,94
51361051453,age,111,28
51361051843,bcd,292,35
51361057441,dge,266,42
51361101561,fdg,91,225
51361102272,dca,121,224
51361137649,gfd,277,5
51361143336,bca,216,229
51361145009,abc,47,129
51361145830,gac,155,249
51361205710,dfe,227,165
51361208925,gba,99,5
51361224963,bgg,246,227
51361229268,geg,248,17
51361250961,aba,11,185
51361253800,bad,251,66
51361266715,gce,254,146
51361279491,aga,113,145
51361282411,add,42,16
51361283726,cgg,128,293
51361292674,aga,134,123
51361307474,ggb,118,32
51361322816,agb,32,138
51361339428,gae,92,251
51361345519,ggb,120,25
51361350502,cac,40,311
51361360288,cae,296,62
51361392190,fec,264,6
51361394294,dcg,36,69
51361394895,efa,176,5
51361412951,age,194,23
51361414427,adf,159,10
51361447057,bdd,284,74
51361455053,ebe,134,273
51361456139,fac,210,162
51361458313,fgf,13,14
51361471329,eac,78,183
51361489754,gbc,299,174
51361492734,ead,292,77
51361507160,feg,77,138
51361508817,ebe,233,237
51361510814,dff,244,317
51361518770,dge,152,43
51361524199,ege,93,73
51361536939,ccg,24,530
51361548848,ffa,149,109
51361550777,eef,87,37
51361570112,acb,146,38
51361574610,ega,34,37
51361591762,eed,299,16
51361604813,ggc,2,114
51361607227,cfe,134,165
51361673674,gfd,159,5
51361682087,dfb,67,85
51361686185,daa,21,150
51361686996,bbf,189,182
51361716106,ece,275,47
51361742415,ggg,30,228
51361754305,fec,26,6
51361771977,fae,44,173
51361796540,egf,72,93
51361802528,cec,92,153
51361828513,cbf,145,117
51361830332,edf,232,308
51361866663,bgf,83,230
51361869678,gde,47,7
51361946354,abd,120,127
51361956504,dcg,21,67
51361971189,dgg,157,108
51361984714,gec,128,90
51361987083,fee,290,358
51361994446,dfg,85,195
51362006370,gfc,65,79
51362010919,bdc,9,176
51362029617,ded,29,29
51362049009,edd,37,98
51362075398,abf,51,338
51362079012,bae,186,36
51362085954,dag,155,132
51362088470,aac,260,169
51362095304,dae,167,197
51362096488,cfc,242,180
51362098385,dda,274,80
51362118574,ecd,79,45
51362118847,fgf,277,11
51362124930,gad,78,163
51362244415,dde,4,147
51362253034,fcc,201,21
51362261973,dfd,170,187
51362286906,cdf,110,202
51362296351,dab,42,317
51362313652,eda,234,280
51362325983,bgb,72,171
51362326638,dbf,227,43
51362328619,gfb,163,99
51362328846,efe,175,5
51362349335,ebf,173,176
51362399697,fff,287,200
51362417200,dga,161,352
51362424070,faf,159,31
51362459222,deb,137,220
51362474158,ceg,187,36
51362478965,ccf,117,90
51362501946,efg,292,144
51362508907,afe,161,89
51362515391,ade,39,81
51362521725,ffb,123,41
51362523058,ebg,173,141
51362537971,eag,235,219
51362585330,ddc,64,264
51362596010,ggc,78,121
51362602074,fde,205,45
51362618191,dgd,95,74
51362628049,eff,16,117
51362637742,ecb,15,94
51362673922,gcb,218,49
51362677817,gcf,164,202
51362707897,eae,222,134
51362759574,fdc,257,163
51362770622,efa,211,5
51362799305,dbg,196,205
51362812012,gdf,250,18
51362843477,ffe,185,78
51362846123,bae,294,41
51362856521,afe,144,86
51362868874,dfc,283,189
51362877447,aef,216,170
51362881456,ede,247,289
51362914695,gdc,40,36
51362928444,gdg,98,262
51362933981,fcb,174,177
51362941014,adb,212,228
51362959496,ddb,259,27
51362971716,ege,154,86
51362981428,dgc,85,279
51362991836,agg,3,146
51362995500,ggg,264,186
51363007517,eef,128,41
51363013883,cce,294,107
51363036663,fad,139,101
51363047916,cdf,73,165
51363050084,fgb,278,426
51363063351,gag,101,134
51363080167,afa,51,58
51363087430,fbb,118,56
51363106021,ddg,173,25
51363108088,cga,220,100
51363123149,aba,218,196
51363131492,fdb,64,71
51363143427,ffc,13,70
51363163731,ffg,16,109
51363174624,gfa,99,200
51363177173,dgd,113,78
51363216056,baa,23,38
51363217469,efb,293,73
51363222714,bea,100,48
51363238274,ada,34,271
51363250440,gda,138,28
51363263957,fee,169,340
51363268119,bfe,217,140
51363268434,fbd,9,241
51363278535,gdg,181,217
51363317157,bad,185,67
51363344530,ada,172,268
51363356446,dbe,7,241
51363389022,cbf,140,94
51363393823,ffd,173,405
51363420534,cag,106,58
51363444867,ebg,125,145
51363464884,daf,50,182
51363507125,gcg,29,115
51363515876,ebf,45,184
51363540013,gdc,62,38
51363551022,bfa,150,16
51363574074,egb,82,33
51363632535,bge,135,79
51363648088,edg,170,81
51363652357,cgb,42,26
51363667495,ebg,223,153
51363673274,cdg,27,126
51363679035,cbc,245,199
51363679483,efb,192,75
51363694499,cgd,191,214
51363701275,efd,146,432
51363711856,cdf,169,161
51363713740,ebd,250,170
51363718694,afb,97,21
51363725380,bad,187,78
51363733030,caf,31,37
51363740470,egc,141,98
51363747507,baf,14,88
51363749201,fbe,50,66
51363751611,eca,233,102
51363785351,dcc,236,93
51363786311,bbg,272,116
51363806260,dda,276,87
51363827367,ecc,142,289
51363836574,ebc,15,172
51363838137,adc,247,365
51363843784,bee,240,348
51363873213,cge,144,41
51363903816,bed,31,123
51363906211,dfe,151,145
51363921428,geb,30,184
51363944386,cdb,157,13
51363953762,gbb,137,177
51363973810,bgb,218,148
51363985451,efg,91,116
51363990277,ega,191,36
51363997602,ede,223,286
51364009617,ccb,129,11
51364013505,fac,133,168
51364020767,ebd,274,190
51364028639,faa,66,104
51364036263,aca,265,122
51364046696,cfa,282,318
51364068035,gef,150,59
51364087561,cgf,292,197
51364127883,aca,107,104
51364136515,cea,43,117
51364164011,dfe,277,134
51364165616,gae,33,200
51364202701,cga,215,89
51364239065,bfd,205,60
51364258117,ggf,45,42
51364298073,cfe,71,196
51364318736,cec,91,125
51364332933,fdd,274,223
51364338179,dec,68,130
51364355242,cbb,292,142
51364383454,gce,110,141
51364391461,fca,88,93
51364396405,cfg,175,187
51364427773,aae,113,113
51364448489,eef,103,40
51364467580,agf,86,48
51364475339,cfd,179,112
51364512059,bad,215,77
51364515643,cca,8,7
51364523139,bde,22,43
51364523992,bac,254,151
51364581322,dac,97,144
51364589477,eab,155,278
51364621200,bec,58,378
51364626067,bdb,10,276
51364632353,def,28,184
51364649749,aff,111,48
51364650619,cge,50,47
51364682015,fge,40,269
51364700805,gcg,64,101
51364700848,acc,58,152
51364708922,bdd,195,85
51364720714,abe,55,72
51364725185,fgd,83,76
51364726066,ceb,49,178
51364728516,ecg,54,208
51364768874,gec,243,106
51364788631,fbg,197,178
51364792177,bcb,208,46
51364795977,ace,59,8
51364816840,feg,165,146
51364820709,dgf,270,97
51364840785,bff,157,222
51364844220,ffb,235,43
51364864773,bfg,203,267
51364870628,fcc,184,22
51364913344,ggf,38,47
51364932651,baa,98,38
51364969326,eaa,50,259
51364991462,ggb,115,22
51364993466,dce,240,231
51364994788,efc,121,152
51365038482,fdd,125,187
51365049904,dfg,21,224
51365088945,bfe,151,151
51365089954,fcg,133,67
51365144132,eed,176,12
51365145552,dab,185,329
51365216921,adf,290,11
51365218753,abd,278,129
51365224115,dea,224,58
51365237198,fcg,31,76
51365240158,fcf,126,76
51365247528,bcc,18,84
51365276022,daf,270,191
51365283585,fff,242,166
51365284490,gcd,215,116
51365293646,edb,287,181
51365298560,acb,189,45
51365315603,aad,36,85
51365319682,bbe,206,80
51365321627,fbg,78,176
51365321987,cfb,294,208
51365333163,ced,214,95
51365343835,dee,152,24
51365344608,fcb,20,141
51365352753,gea,250,102
51365355132,ccf,286,88
51365389953,bef,219,118
51365401878,ecf,233,87
51365404876,cbd,80,184
51365407165,aaa,122,94
51365410358,ddf,23,209
51365420824,cae,100,63
51365421316,gga,125,90
51365445647,ddg,10,28
51365455656,aeg,207,118
51365461488,cdd,205,167
51365468785,dcc,96,105
51365469076,bcf,181,154
51365480463,fdd,231,216
51365502350,abe,158,69
51365502828,fde,184,49
51365503345,gfc,178,84
51365504941,bgg,47,190
51365510556,fbf,51,77
51365524767,aea,137,53
51365531129,fdc,173,140
51365545752,fac,272,151
51365589526,dda,76,102
51365598113,aeb,263,31
51365641303,agd,28,250
51365645073,gaa,6,69
51365645991,dbf,295,47
51365659810,dge,125,40
51365670969,cbd,120,149
51365706150,bbc,212,37
51365728066,eff,124,104
51365731304,abg,180,241
51365762899,gcc,137,91
51365766411,dgg,188,118
51365768118,bga,159,63
51365770587,deg,136,226
51365793311,afg,39,74
51365794952,fda,257,240
51365816007,fgd,195,63
51365824801,bbd,294,203
51365844075,eec,38,188
51365855477,cec,79,138
51365860798,bfc,34,34
51365861824,gab,206,67
51365871491,cff,170,686
51365875252,ceg,254,29
51365907200,gff,31,5
51365911030,dgg,25,133
51365922686,gcb,196,57
51365942126,bgc,70,100
51365957543,gbf,23,109
51365979360,dde,6,132
51365984510,bde,85,44
51365992923,abb,155,239
51366014467,agg,29,173
51366027903,gfg,101,483
51366033229,efa,41,5
51366043179,eba,74,278
51366086916,baf,170,99
51366093831,fde,214,50
51366099457,agg,83,148
51366099813,cda,229,502
51366133164,fga,6,75
51366151018,ccd,13,18
51366236749,caa,91,21
51366246440,aed,293,77
51366251237,gge,164,198
51366284508,fgb,219,481
51366314908,bda,172,66
51366386286,gda,70,27
51366390265,faf,66,29
51366413767,bdf,30,283
51366414796,ace,275,7
51366455577,eda,209,296
51366494957,fed,198,65
51366500936,fgc,20,15
51366502425,dec,256,154
51366554035,fgf,295,11
51366569667,afe,127,91
51366585915,fdc,249,116
51366591848,fba,228,78
51366613537,eeb,284,98
51366667421,ebc,257,199
51366677061,fca,122,99
51366678723,cgc,62,551
51366687004,gec,133,94
51366693478,feg,246,137
51366693659,gbf,165,91
51366696363,gdb,122,278
51366716960,bdf,217,274
51366737262,afd,193,15
51366739860,aba,5,215
51366744081,edc,227,101
51366767538,dfb,198,85
51366778749,eea,88,69
51366801144,cab,193,186
51366810430,fab,130,116
51366824699,dfg,49,259
51366839227,bba,284,40
51366860155,fgg,112,101
51366868673,bde,108,46
51366888179,add,142,17
51366894973,gga,52,76
51366945612,ebb,194,70
51366968408,gbg,87,249
51366974853,gdd,208,160
51366996697,eaf,129,45
51367003071,dbc,195,146
51367003213,bde,90,40
51367010241,dga,41,323
51367023680,agc,268,162
51367028811,ebb,43,60
51367036567,aab,43,186
51367040010,dgg,2,155
51367040493,eae,217,146
51367043156,dgb,219,190
51367063274,eee,14,129
51367066159,adg,32,53
51367070044,gbe,192,294
51367103226,ffd,152,372
51367111678,ccg,118,519
51367113481,ccb,56,8
51367116023,aaf,119,89
51367117923,cbf,48,109
51367170816,ded,18,30
51367210286,bbb,188,201
51367217512,dea,145,66
51367252917,dbe,207,236
51367308810,bba,74,35
51367321611,faa,186,105
51367333033,cad,54,138
51367357157,dfg,118,238
51367368939,eeg,130,99
51367372714,agb,184,153
51367386505,bdf,82,284
51367405532,ada,290,308
51367421039,cba,287,151
51367424996,geg,50,14
51367442429,gee,87,228
51367443036,bce,9,132
51367455584,fgc,232,13
51367476966,bea,54,53
51367491899,dbd,264,28
51367508910,fdc,129,93
51367517507,feb,47,42
51367523467,cgg,72,319
51367559424,fgf,41,11
51367579940,dca,131,199
51367618555,fge,210,301
51367643596,cec,184,160
51367660661,cga,261,73
51367684837,ggc,236,142
51367695707,ecc,298,274
51367698476,gfc,179,78
51367707815,fdf,35,148
51367734856,egd,252,192
51367761431,ece,245,43
51367784026,aec,172,188
51367788947,egg,152,63
51367812406,geb,295,147
51367815648,cdc,43,305
51367817503,bbg,93,128
51367824231,aaa,201,104
51367826099,ddd,225,104
51367877894,aee,98,18
51367888292,dbb,183,96
51367930557,fga,193,82
51367932204,aee,12,18
51367954059,cfg,262,198
51367981148,gdf,23,19
51367989463,ffa,3,104
51368024013,gbb,205,178
51368030099,gdc,175,38
51368054208,ffb,245,46
51368064525,dfd,149,198
51368068791,bdb,171,223
51368073861,dab,35,299
51368080509,cef,123,354
51368111298,gbg,132,278
51368128402,fdc,17,81
51368155407,gbd,190,432
51368156243,gad,262,161
51368165529,cdg,105,148
51368165898,gec,78,98
51368178793,cfe,147,192
51368206519,ddc,112,314
51368228010,gfb,270,97
51368235290,eac,100,192
51368246040,ged,6,67
51368253775,ddb,295,29
51368267373,abf,164,317
51368269165,aga,235,108
51368304959,cbe,295,106
51368333237,aca,88,118
51368342974,acf,149,97
51368366755,gcg,299,91
51368419647,agd,158,250
51368439980,dfd,221,186
51368450409,gff,194,5
51368452254,ada,58,292
51368466762,edd,76,106
51368478595,ead,184,67
51368485966,acg,13,197
51368495550,ccc,87,102
51368539140,eaf,251,49
51368594942,cbe,148,121
51368625313,aag,266,177
51368636059,dbg,139,207
51368655316,dff,180,310
51368664403,bgd,279,163
51368673618,dae,22,224
51368680207,cdg,132,168
51368696341,aee,14,20
51368709449,ccc,118,108
51368752592,dga,68,345
51368757485,ggd,217,356
51368765621,fee,208,374
51368768475,bca,155,224
51368773490,bdg,177,228
51368782711,fag,70,38
51368786476,bcd,30,32
51368801799,ddg,91,22
51368806451,fea,155,241
51368814355,gac,120,251
51368818512,beg,181,134
51368843907,aac,93,138
51368864324,fgc,183,13
51368872839,fef,288,35
51368897508,aaa,266,121
51368899852,dcd,267,150
51368943162,fgd,242,54
51368957519,cee,225,92
51368970494,cdc,86,283
51369005068,cga,54,83
51369007233,edg,246,93
51369025998,dag,297,138
51369033114,bge,9,82
51369082431,fdf,237,150
51369096218,bfa,266,13
51369146736,ggb,187,22
51369166804,gcg,86,88
51369194807,gaf,227,184
51369239076,bag,159,119
51369242103,cac,238,301
51369252332,deb,208,189
51369254034,dcf,6,262
51369259614,gdd,162,150
51369267485,gfe,238,37
51369278097,bac,90,155
51369296836,bbf,93,183
51369297117,abc,8,148
51369341397,gca,62,183
51369342322,gbe,86,299
51369348600,dfa,29,200
51369354062,ebd,210,157
51369354781,caa,208,22
51369367161,fcd,290,125
51369371315,eec,117,184
51369372657,dad,2,148
51369373086,fdd,80,194
51369375106,bfc,105,33
51369383042,dge,155,36
51369386172,cgf,290,169
51369387578,def,254,163
51369393044,fce,244,72
51369416718,egg,18,74
51369419113,cff,165,713
51369452671,bgg,13,167
51369454916,efd,126,449
51369493461,aeb,51,32
51369501958,cfc,268,206
51369506804,bgf,72,257
51369509565,cfb,139,247
51369546189,afc,168,303
51369561210,gdb,193,225
51369569941,ecd,287,44
51369578642,beb,1,63
51369579605,abb,101,212
51369585906,bef,26,102
51369587482,adc,131,397
51369588516,fag,276,31
51369598596,egb,175,31
51369612316,ade,80,65
51369618850,bgc,288,87
51369645102,dcg,199,66
51369664094,dba,66,325
51369710503,fbb,274,50
51369718253,fbe,56,78
51369719415,cde,75,5
51369729150,bcg,74,164
51369731492,bfb,231,89
51369748278,acd,176,76
51369756714,gaf,117,215
51369763694,fgb,251,548
51369784150,dfg,111,202
51369794809,fbd,166,248
51369802887,abf,162,320
51369806843,ddf,129,240
51369824753,fbc,205,24
51369846162,dcb,230,183
51369888076,daa,196,159
51369889884,fba,180,90
51369890631,beb,65,64
51369902588,cdf,64,186
51369919986,daf,138,200
51369953043,ffc,82,58
51369960441,baf,164,103
51369961801,geb,116,133
51369981791,agg,92,148
51370016778,cff,41,755
51370029528,bcc,159,91
51370043739,bag,32,122
51370052404,edc,76,101
51370054007,bga,211,57
51370064231,ggg,73,152
51370065293,gag,277,140
51370083987,cfa,233,378
51370092972,egf,107,91
51370098634,abg,53,207
51370098699,cbd,289,147
51370105485,gfd,41,5
51370171807,edb,20,202
51370195552,gaa,140,69
51370219135,egc,235,82
51370221706,cce,13,104
51370222642,bad,153,62
51370248223,aff,69,44
51370270020,cbf,266,93
51370292434,cbg,216,207
51370293182,bee,65,365
51370315324,dfd,1,217
51370371698,fdb,165,66
51370381161,gga,211,85
51370381899,gdf,82,19
51370385152,fcf,144,82
51370412625,cag,184,52
51370414037,agb,96,182
51370417789,bdc,146,179
51370455003,cab,147,163
51370471516,baa,21,35
51370484017,bce,212,112
51370496482,cbb,119,157
51370499984,bfa,17,11
51370507729,fec,287,5
51370524658,bab,71,131
51370531802,gbg,136,266
51370542683,gbc,46,191
51370550898,ddg,76,23
51370566356,edf,91,280
51370569681,age,118,22
51370587032,ebe,152,277
51370596539,ddd,81,93
51370613959,cdd,146,145
51370613987,aba,127,210
51370630736,dag,103,164
51370631528,acc,24,136
51370639489,bfg,73,253
51370658721,eag,156,258
51370691571,cac,240,252
51370713065,aaa,96,105
51370716147,dbe,228,243
51370774206,dfe,117,113
51370784932,bec,236,427
51370787191,eae,114,116
51370789721,fab,155,117
51370824546,gfa,262,212
51370841633,fgf,23,10
51370843909,afb,20,17
51370846045,dfg,191,175
51370846212,fdg,65,186
51370864669,fbf,12,83
51370885671,gba,183,5
51370902098,fab,62,133
51370915630,cbc,88,230
51370917309,bdd,188,74
51370919534,ceb,188,149
51370932423,deg,213,255
51370942247,fff,109,166
51370948935,dgd,187,90
51371008065,dfc,261,219
51371018380,def,281,148
51371026660,aac,257,117
51371049227,fge,60,279
51371061342,dce,283,242
51371079498,ega,279,32
51371096148,dac,258,156
51371102448,ccb,247,6
51371102768,gge,162,166
51371102968,ecb,181,101
51371127035,cgd,258,194
51371155957,gee,262,248
51371207885,acf,122,103
51371227343,cba,58,120
51371239154,bbe,87,66
51371255107,afe,197,78
51371265858,efb,205,85
51371268715,ddc,154,285
51371269004,ebf,284,189
51371278015,dcc,267,87
51371279420,geb,125,113
51371280406,ccb,142,5
51371295304,abc,141,146
51371337613,fbd,201,280
51371348381,dad,291,174
51371353752,gcf,78,181
51371357229,bfe,151,179
51371363053,bfb,182,104
51371396910,fgd,177,49
51371405601,dee,218,24
51371412083,fae,2,174
51371424581,cdb,76,11
51371425013,ecc,238,235
51371477170,ede,79,337
51371482735,dad,150,207
51371498233,aaf,60,72
51371507557,afg,70,62
51371508028,fdf,56,138
51371514089,efb,256,88
51371522345,ffe,201,81
51371538985,eeb,108,92
51371541337,ced,47,104
51371547149,edg,297,105
51371552537,dbf,131,44
51371558882,aef,297,151
51371572664,agg,203,164
51371576789,aac,103,95
51371585946,gef,58,59
51371625760,bgc,33,101
51371641460,dfb,79,74
51371642504,dac,115,176
51371642610,geb,171,120
51371655100,ged,12,59
51371665973,gde,102,7
51371684258,edf,278,327
51371696980,dgc,153,273
51371707136,dfa,125,174
51371728274,fad,10,98
51371749127,gea,281,115
51371750691,bae,117,44
51371758728,fcc,75,21
51371760652,cef,164,354
51371788983,eab,56,233
51371810837,gcd,91,135
51371811786,gaf,272,245
51371815357,bgb,205,158
51371816536,ded,274,31
51371832416,adg,7,59
51371837986,eef,282,36
51371845627,bcd,129,38
51371851486,gcd,81,143
51371866440,dac,232,149
51371877756,efg,223,121
51371881411,fcb,194,139
51371888816,ccg,40,508
51371889123,ffd,70,334
51371908395,dgf,175,91
51371914033,ggf,188,44
51371939792,aca,197,125
51371942944,afa,59,55
51371952730,caf,12,38
51371977536,gad,213,183
51372002340,ace,55,8
51372002901,cfg,141,211
51372024439,dag,91,160
51372065846,ffa,266,105
51372108748,fbg,7,154
51372144540,bee,120,350
51372162547,gae,1,182
51372174083,adg,156,51
51372218098,cgc,231,473
51372243698,dcf,23,230
51372305167,cfg,96,229
51372311201,efe,80,5
51372314917,ace,1,6
51372319693,gfa,34,201
51372352248,gbf,166,96
51372377626,bde,73,42
51372412950,cab,163,159
51372413473,egd,120,176
51372426355,aeg,290,135
51372426646,gdc,153,39
51372435687,bed,233,102
51372442592,adb,216,248
51372461442,gcb,289,51
51372475538,def,170,148
51372485483,fca,277,90
51372494603,cfd,122,109
51372500600,ccd,274,19
51372522807,cde,55,5
51372550831,cag,26,54
51372558198,ddc,184,282
51372584180,cea,250,106
51372591844,aad,136,78
51372591939,ebf,126,192
51372595068,fde,192,44
51372611219,cec,115,129
51372628843,aaf,152,78
51372673488,eec,196,207
51372677609,dcg,3,67
51372695108,gdg,58,173
51372705228,ffg,77,97
51372713484,bag,83,123
51372714286,dge,189,33
51372722404,cbf,93,104
51372733900,adf,1,10
51372768647,gbg,76,303
51372771464,eca,157,115
51372791358,ecf,23,93
51372795099,ege,99,79
51372841226,cda,215,597
51372860853,fda,101,199
51372898958,dde,111,155
51372905851,agf,88,52
51372909002,eeg,252,91
51372916151,agb,27,214
51372942937,bcc,5,108
51372953599,dbd,150,25
51372973663,cab,166,178
51373038088,ffa,178,100
51373040027,ebg,90,171
51373044873,gcb,146,55
51373054080,gce,240,153
51373065844,abe,215,73
51373073341,cfb,222,259
51373074027,aab,68,182
51373106050,ebg,121,150
51373108364,agg,134,131
51373120114,cbd,67,148
51373137880,bdd,221,71
51373156691,fbf,97,84
51373158842,eaa,226,222
51373168062,ffb,117,41
51373255617,fdb,78,62
51373263669,cbe,296,111
51373294496,efc,219,176
51373302498,bac,294,179
51373340622,aea,44,57
51373357392,dda,209,102
51373393024,fae,268,186
51373400170,fef,87,40
51373464134,fdd,7,217
51373482699,fge,96,234
51373489413,aae,275,99
51373489755,ced,51,115
51373497781,fed,207,67
51373505256,abd,54,135
51373523422,aed,228,88
51373529735,gfd,151,5
51373530361,bfg,180,265
51373534099,acc,175,141
51373541984,dac,27,153
51373544874,cab,270,145
51373556910,abe,23,67
51373574961,faf,127,26
51373580760,bee,64,294
51373584424,ccb,71,5
51373601762,ddb,223,23
51373614445,acb,104,44
51373624389,cgb,117,22
51373635811,ead,205,67
51373650208,gag,253,116
51373654755,eaf,115,44
51373665780,gec,17,86
51373667945,ddg,136,23
51373709919,afb,237,19
51373757546,afc,249,321
51373808571,deg,147,295
51373880137,fde,47,39
51373896177,gfg,144,526
51373919366,gcg,38,104
51373926988,bda,187,67
51373937674,fge,274,245
51373942053,ccg,127,528
51373947979,fcg,26,76
51373980351,daf,27,192
51373992567,fgg,95,111
51373994102,bad,252,50
51374000550,ege,220,71
51374003749,cfa,189,332
51374005042,gff,240,5
51374010074,ceg,298,29
51374049538,dff,181,319
51374059127,fca,253,101
51374078897,bfd,136,61
51374092892,bdg,234,264
51374101190,ccf,212,76
51374106906,ecg,1,180
51374111993,bcg,252,131
51374116824,eae,114,134
51374122830,bbb,271,188
51374124910,aec,232,178
51374141217,eee,263,150
51374155501,gab,68,75
51374156623,cdd,276,143
51374158455,fbd,27,319
51374165858,efa,184,5
51374181221,ade,152,58
51374195985,bea,125,57
51374243329,bbc,104,31
51374253718,afd,279,15
51374256515,aae,102,86
51374263404,cca,12,7
51374273037,fgf,99,8
51374284805,bff,246,177
51374288495,gbd,128,423
51374309694,gcc,191,82
51374337755,dec,224,160
51374377827,aed,131,74
51374383828,ffg,257,94
51374398979,cae,163,69
51374400288,gbg,271,248
51374403623,ecb,92,99
51374435677,gea,117,136
51374441111,cfe,140,168
51374469188,dbb,18,100
51374488773,faa,18,102
51374491424,fcb,190,113
51374531362,bba,157,34
51374553956,cge,95,44
51374560865,fff,298,149
51374572084,dbc,22,169
51374576138,egb,252,26
51374581199,bga,238,59
51374592735,dea,84,62
51374612179,bcb,63,47
51374613283,cec,24,131
